Cidade,Categoria,Nome,Rating,Endereço,Tipos,Latitude_Nova,Longitude_Nova,Total_Reviews_Novo
Paredes,museum,Museu Regional de Paredes de Coura,4.8,"R. 25 de Abril 3, 4940-526 Paredes de Coura, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,Paredes Municipal Library/Museum,4.3,"4580-021 Paredes, Portugal","library, point_of_interest, establishment",,,
Paredes,museum,Municipal Museum of Penafiel,4.5,"R. do Paço, 4560-485 Penafiel, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,Casa da Cultura de Paredes - Palacete da Granja,4.5,"Av. da Republica 207, 4580-193 Paredes, Portugal","point_of_interest, establishment",,,
Paredes,museum,Centro de Documentação da Bugiada e Mouriscada,4.7,"R. de Campelo 340, 4440-452 Sobrado, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,Palacete da Granja,,"4580-111 Paredes, Portugal","tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,Mamoa de Brandião,3.1,"Aguiar de Sousa, Portugal","museum, point_of_interest, establishment",,,
Paredes,museum,Aliança Underground Museum,4.6,"R. Comércio 444, 3781-908 Sangalhos, Portugal","museum, liquor_store, store, food, point_of_interest, establishment",,,
Paredes,museum,Casa de Paredes,,"Oliveira do Douro, Portugal","museum, point_of_interest, establishment",,,
Paredes,museum,WOW Porto - The Cultural District,4.6,"Rua do Choupelo 39, 4400-088 Vila Nova de Gaia, Portugal","museum, tourist_attraction, art_gallery, store, restaurant, food, bar, point_of_interest, establishment",,,
Paredes,museum,Museu da Broa,4.2,"Capela, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,Porto Region Across the Ages,4.7,"Rua do Choupelo 39, 4400-088 Vila Nova de Gaia, Portugal","museum, point_of_interest, establishment",,,
Paredes,museum,Museu de Arte Contemporânea de Serralves,4.4,"R. Dom João de Castro 210, 4150-417 Porto, Portugal","tourist_attraction, museum, point_of_interest, establishment",,,
Paredes,museum,Museu Da Lousa,4.4,"Tv. de São Domingos 200, 4440-191 Campo, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,Fundação Serralves,4.6,"R. Dom João de Castro 210, 4150-417 Porto, Portugal","movie_theater, park, museum, point_of_interest, establishment",,,
Paredes,museum,CIMOCB - Centro de Interpretação das Minas de Ouro de Castromil e Banjas,4.6,"R. de Castromil 507 4585, Sobreira, Portugal","museum, point_of_interest, establishment",,,
Paredes,museum,Casa da Castrália,,"Casal, Paredes, Portugal","museum, point_of_interest, establishment",,,
Paredes,museum,Núcleo Museológico da Misericórdia de Aveiro,4.4,"R. de Coimbra 23, 3810-156 Aveiro, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,3D Fun Art Museum Porto,4.8,"R. de Faria Guimarães 712, 4200-289 Porto, Portugal","museum, point_of_interest, establishment",,,
Paredes,museum,Centro de Interpretação do Românico,4.6,"Praça das Pocinhas 107, 4620-657 Lousada, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,Aveiro Museum,4.6,"Av. Santa Joana, 3810-164 Aveiro, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,Museu de Arte Nova,3.8,"R. Dr. Barbosa de Magalhães 9 11, 3810-119 Aveiro, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,Museu do Papel,4.6,"R. Rio Maior 338, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,Museu Municipal de Paços de Ferreira - Museu do Móvel,4.3,"Jardim Público de Paços de Ferreira, 4590-612 Paços de Ferreira, Portugal","museum, point_of_interest, establishment",,,
Paredes,museum,Centro Interpretativo da Escultura Românica,4.5,"Largo Dr. Armando Melo, 4560-015 Abragão, Portugal","museum, point_of_interest, establishment",,,
Paredes,museum,MMIPO - Museu da Misericórdia do Porto,4.2,"R. das Flores 15, 4050-265 Porto, Portugal","tourist_attraction, museum, point_of_interest, establishment",,,
Paredes,museum,Clube Penafidelense de Automóveis Antigos - Museu do Automóvel Joaquim Santos,4.7,"R. de Santo André 31, 4560-221 Marecos, Portugal","museum, point_of_interest, establishment",,,
Paredes,museum,Museu de Alberto Sampaio,4.5,"R. Alfredo Guimarães, 4800-407 Guimarães, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,museum,Centro de interpretação do linho orgânico,,"Lg. St.ª Águeda 3 4585, 4585, Recarei, Portugal","museum, point_of_interest, establishment",,,
Paredes,museum,Atkinson Museum,4.7,"Rua do Choupelo 132, 4400-088 Vila Nova de Gaia, Portugal","museum, point_of_interest, establishment",,,
Paredes,museum,Ferreira de Castro's Museum House,4.4,"R. Escritor José Maria Ferreira de Castro 1620, 3720-189 Oliveira de Azeméis, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,
Paredes,hotel,Paredes Hotel Apartamento,3.9,"Rua Almeida Garrett 38, 4580-038 Paredes, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Paredes Design Hotel,4.1,"R. Central de Mouriz 1595 N15, 4580-597, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Fiel Chef Alojamento Local,3.7,"Dentro da Area Serviço de Gasolina BP, R. Central de Campo 1770, 4440-038 Campo, Portugal","meal_takeaway, lodging, restaurant, food, point_of_interest, establishment",,,
Paredes,hotel,Dom Hotel,4.0,"Calçada Sobreiro 114, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,MEU HOTEL Porto Gandra,4.5,"R. Central da Gandra 1460, 4585-116 Gandra, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,FH HOTEL,4.7,"Rua D. António Ferreira Gomes 2530, 4615-593 Vila Cova da Lixa, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Lousada Country Hotel,4.3,"Variante de Vila Meã 531, Silvares, 4620-426 Lousada, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Penafiel Park Hotel & Spa,4.3,"R. Província de Pontevedra s/n, 4560-232 Penafiel, Portugal","spa, lodging, point_of_interest, establishment",,,
Paredes,hotel,Park Hotel Porto Valongo,4.1,"R. Regedor José Diogo 90, 4440-653 Valongo, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Chalé Confort Hotel,4.3,"R. Central de Vandoma 554, 4585-766 Vandoma, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Hotel Flower Residence,3.5,"R. Sá Carneiro-Amaro da Costa 44, 4550-120 Castelo de Paiva, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Estrebuela House,4.0,"Av. da Republica 95, 4580-193 Paredes, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Casa das Paredes,4.4,"Av. da Liberdade, 4820-510 Medelo, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Hostel Encostas do Douro,4.8,"Rua da Vista Alegre 4575-063, 4575-063 Alpendurada e Matos, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Palace Hotel & Spa Termas de São Vicente,3.4,"Alameda D. Rosa Branca Archer 51, Pinheiro, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Agrafonte,4.8,"Rua de Agrafonte 50, 4590-844 Ferreira, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Elegância & Carros Hotel,5.0,"Tv. da Ermida 17, 4595-301 Penamaior, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Casa Augusta Quinta,4.4,"Avenida De Casais Novos 15, 4560-806, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Stone Farm Hostel,3.6,"R. de Santa Maria 1499, 4650-084, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Casa do Meio,5.0,"R. Dr. José de Magalhães 73, 4580-133 Paredes, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Glicínia Boutique Hotel,4.4,"R. Leopoldo Saraiva 48, 4590-408 Freamunde, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Paços Ferrara Hotel,4.2,"Av. 1º de Dezembro 137, 4590-505 Paços de Ferreira, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Flat4U,4.3,"R. Q.ta do Penedo 11, 4580-598 Paredes, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Hotel Rural Quinta das Quintães,4.8,"R. das Quintãs 681, 4575-580 Valpedre, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Hotel Quinta da Cruz,4.5,"R. da Cruz 477, 4605-359 Vila Meã, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Hotel do Norte,3.3,"Rua de Fernandes Tomás 579, 4000-217 Porto, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Casa de Louredo,4.8,"Largo da Herdade 8, 4580-581 |, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Refúgio d’Alecrim,4.9,"R. do Pisão, 4560-311, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Quinta do Alves - Turismo Rural,4.6,"R. do Fundo da Vila 198, 4595-044 Arreigada, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Sideway Motel,4.3,"Calçada dos Sobreiros 99, 4560-061 Penafiel, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Figurino do Douro,4.3,"Av. José Joaquim Ferreira 2984, 4515-462 Melres, Portugal","restaurant, food, point_of_interest, establishment",,,
Paredes,hotel,Vale de Campos,4.5,"R. Tapada Nº 92, 4560-017, Portugal","restaurant, food, point_of_interest, establishment",,,
Paredes,hotel,Quinta do Padrão,4.5,"R. do Padrão 295, 4560-071, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Quinta de Santo António - Country House & Villas,4.7,"Rua de Santo António N. 81, 4575-328 Marco de Canaveses, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Casarão,3.9,"Av. Zeferino de Oliveira 1066, 4560-061, Portugal","restaurant, food, point_of_interest, establishment",,,
Paredes,hotel,Valxisto House - Country House,4.8,"R. Padres da Agostinha n.º 233, 4560-195, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Bicycle House,4.6,"Rua do Terreiro nº59, 4650-832 Vila Verde, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Fonte Velha,4.0,"R. da Cova 248, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Casa do Passal - Country House,4.6,"Terreiro de Gamuz, 4560-373, Portugal","lodging, point_of_interest, establishment",,,
Paredes,hotel,Casa da Ribeira,4.7,"R. Caldas de Canaveses, 4635-367 Marco de Canaveses, Portugal","restaurant, lodging, food, point_of_interest, establishment",,,
Paredes,bar,Story Lounge | Bar,4.4,"R. da Sra. da Guia 9, 4580-021 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,bar,Troika Bar,4.1,"R. Dr. José Correia n° 71 1°Dt, 4580-128 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,bar,Piso de Baixo | Bar - Café,4.4,"Av. dos Bombeiros Voluntários, 4580-053 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,bar,Academia Bar,4.0,"Av. Granja da Fonseca 2 4580, 4580-140 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,bar,Mercado 4580,4.4,"Largo da Feira 49, 4580-049 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,bar,Praça Snack Bar Lounge,4.4,"Praceta palácio da justiça n 1, 4580-130 Paredes, Portugal","restaurant, food, bar, point_of_interest, establishment",,,
Paredes,bar,Coffee Café,4.4,"R. do Calvário 20, 4580-130 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,bar,Café Praceta - Paredes,4.6,"Praça do Cap. Torres de Meireles, 4580-873 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,bar,Zen Coffee House,4.5,"R. de Timor 17, 4580-015 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,bar,Café GP Bar,4.2,"611, R. Areal, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,bar,Conversas & Travessas Restaurante Wine Bar Tapas,4.4,"Largo da Feira 71, 4580-094 Paredes, Portugal","restaurant, food, point_of_interest, establishment",,,
Paredes,bar,Subsolo The Underground Bar,4.9,"4580-021 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,tourist_attraction,Parque da Cidade de Paredes,4.4,"Av. Granja da Fonseca, 4580-140 Paredes, Portugal","park, lodging, point_of_interest, establishment",,,
Paredes,tourist_attraction,Parque Natural da Senhora do Salto,4.6,"Paredes, Portugal","park, point_of_interest, establishment",,,
Paredes,tourist_attraction,Arkadja,5.0,"R. Nossa Sra. da Conceição 489, 4630-603 Paredes de Viadores, Portugal","tourist_attraction, point_of_interest, establishment",,,
Paredes,tourist_attraction,Parque,,"Pç de José Guilherme, 4580-130 Paredes, Portugal","tourist_attraction, point_of_interest, establishment",,,
Paredes,tourist_attraction,Castelo/Leão,4.7,"Pataias, Portugal","tourist_attraction, point_of_interest, establishment",,,
Paredes,tourist_attraction,Praia da Parede,4.4,"Av. Marginal, 2775-279 Parede, Portugal","tourist_attraction, point_of_interest, establishment",,,
Paredes,tourist_attraction,Loja Interativa de Turismo de Paredes,5.0,"Largo da Estação 227, 4580-196 Paredes, Portugal","travel_agency, point_of_interest, establishment",,,
Paredes,cafe,Coffee Café,4.4,"R. do Calvário 20, 4580-130 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,cafe,Invictus Café - Francesinhas,4.6,"Av. Dr. Francisco Sá Carneiro 151, 4580-104 Paredes, Portugal","cafe, restaurant, food, point_of_interest, establishment",,,
Paredes,cafe,Café Imperial,4.1,"Pç de José Guilherme 106, 4580-130 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Europa Coffe - Prato do dia,4.5,"Av. Comendador Abílio Seabra 178, 4580-008 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Café Opção,4.3,"Av. Dr. Francisco Sá Carneiro 704, 4580-008 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Story Lounge | Bar,4.4,"R. da Sra. da Guia 9, 4580-021 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,cafe,Café Praceta - Paredes,4.6,"Praça do Cap. Torres de Meireles, 4580-873 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,cafe,Nosso Café,4.4,"R. de Valbom 37, 4580-015 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Café Radical,4.6,"Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Ponto de Encontro,4.7,"Parque José Guilherme 11, 4580-130 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Big Star Café,4.1,"R. da Igreja Velha 71, 4580-113 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Café 2009,4.3,"Avenida Comendador Abílio Seabra Ent9, 1°A Loja 164, 4580-029 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Café Queen- Snacks,4.3,"R. dos Combatentes do Ultramar 42, 4580-077 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,cafe,Café Gomes,5.0,"Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Conversas & Travessas Restaurante Wine Bar Tapas,4.4,"Largo da Feira 71, 4580-094 Paredes, Portugal","restaurant, food, point_of_interest, establishment",,,
Paredes,cafe,@VENIDA CAFFÉ,4.4,"Av. da Republica 204, 4580-193 Paredes, Portugal","bar, cafe, store, food, point_of_interest, establishment",,,
Paredes,cafe,Zen Coffee House,4.5,"R. de Timor 17, 4580-015 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,cafe,Tasquinha São Miguel de Paredes,4.8,"Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Pastelaria Divera,4.8,"Rua Dr. António Mendes Moreira 21, 4580-044 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Café Isamário - Ponto de Encontro,5.0,"Pç de José Guilherme 4580, 4580-021 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Café 5 Sentidos,3.7,"Rua Dr. António Mendes Moreira, 4580-066 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Café Candeias,4.8,"R. São Romão, 4630-418 Paredes de Viadores, Portugal","cafe, store, food, point_of_interest, establishment",,,
Paredes,cafe,O Brouas,4.7,"R. da Cepeda 614, 4580-073 Paredes, Portugal","restaurant, food, point_of_interest, establishment",,,
Paredes,cafe,Piso de Baixo | Bar - Café,4.4,"Av. dos Bombeiros Voluntários, 4580-053 Paredes, Portugal","bar, point_of_interest, establishment",,,
Paredes,cafe,Casa Benfica Paredes,4.3,"R. Serpa Pinto N.º 107 Loja 62, 4580-021 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,Praça Snack Bar Lounge,4.4,"Praceta palácio da justiça n 1, 4580-130 Paredes, Portugal","restaurant, bar, food, point_of_interest, establishment",,,
Paredes,cafe,O Cantinho,4.1,"Av, R. António Pinto Lopes 436, 4580-311, Portugal","cafe, restaurant, food, point_of_interest, establishment",,,
Paredes,cafe,Estrela Café & Petiscos,5.0,"R. São Romão 3933, 4630-418 Paredes de Viadores, Portugal","restaurant, food, point_of_interest, establishment",,,
Paredes,cafe,Café GP Bar,4.2,"611, R. Areal, Portugal","cafe, food, point_of_interest, establishment",,,
Paredes,cafe,NewCoffee S. A.,4.4,"R. do Monte da Póvoa 134, 4580-156 Paredes, Portugal","food, point_of_interest, establishment",,,
Paredes,cafe,Sabores do Parque,4.7,"R. Conde Ferreira 122, 4580-407 Paredes, Portugal","restaurant, food, point_of_interest, establishment",,,
