Cidade,Categoria,Nome,Rating,Endereço,Tipos,Latitude,Longitude,Total_Reviews,id_unico,Grupo_Tematico,Locais_Semelhantes_Perto,Latitude_Nova,Longitude_Nova,Endereço_Limpo,shrinkage,Rating_Bayes,Nome_Local,Avg_Polarity,Rating_Bayes_norm,Popularity_norm,Sentiment_norm,IGATP
Valongo,park,Rotunda do Jardim de Infância do Suzão,4.5,"4440-452 Valongo, Portugal","park, point_of_interest, establishment",,,0,a86296c9,Recursos Naturais,,41.1924796,-8.4991233,"4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,natural_feature,Sorriso Natural | Clínica e Centro de Formação em Medicina Dentária,4.1,"Av. Eng. Duarte Pacheco 2581, 4440-500 Valongo, Portugal","health, point_of_interest, establishment",,,0,bc04111d,Recursos Naturais,,41.2044912,-8.5536267,"Av. Eng. Duarte Pacheco 2581, 4440-500 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,natural_feature,MA Natural Concept,5.0,"R. de Vilar 887, 4445-235 Alfena, Portugal","hair_care, point_of_interest, establishment",,,0,43c8bcc0,Recursos Naturais,,41.2252093,-8.5330472,"R. de Vilar 887, 4445-235 Alfena, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,trail,Centro de Trail Running de Valongo,4.6,"R. da Ilha, 4440-452 Valongo, Portugal","gym, health, point_of_interest, establishment",,,0,b81fc543,Recursos Naturais,,41.1861913,-8.4905492,"R. da Ilha, 4440-452 Valongo, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,lodging,Owls Hostel Ildefonso,4.2,"R. de Santo Ildefonso 467, 4000-472 Porto, Portugal","lodging, point_of_interest, establishment",,,0,b79afc89,Alojamento,,41.1469333,-8.602346,"R. de Santo Ildefonso 467, 4000-472 Porto, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,lodging,Residencial Bela Star,2.8,"Rua da Alegria 642, 4000-037 Porto, Portugal","lodging, point_of_interest, establishment",,,0,fe8c1db1,Alojamento,,41.1550559,-8.60282,"Rua da Alegria 642, 4000-037 Porto, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Valongo,lodging,Aparthotel Oporto Alves da Veiga,4.5,"R. Dr. Alves da Veiga 65, 4000-073 Porto, Portugal","lodging, point_of_interest, establishment",,,0,76f01a50,Alojamento,,41.1482448,-8.6028907,"R. Dr. Alves da Veiga 65, 4000-073 Porto, Portugal",,4.448690476190476,Aparthotel Oporto Alves da Veiga,0.21474206349206346,0.819656008874964,0.0,0.5469964771622935,0.4555508286790858
Valongo,lodging,Lindo Vale House,4.6,"R. do Lindo Vale 500, 4200-251 Porto, Portugal","lodging, point_of_interest, establishment",,,0,eba4537c,Alojamento,,41.1652047,-8.6003952,"R. do Lindo Vale 500, 4200-251 Porto, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Vila do Conde,restaurant,Restaurante o Cangalho,4.6,"R. do Cais das Lavandeiras 28, 4480-789 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,52a4f82c,Serviços,,41.3510132,-8.7417601,"R. do Cais das Lavandeiras 28, 4480-789 Vila do Conde, Portugal",,4.448690476190476,Restaurante o Cangalho,0.536530612244898,0.819656008874964,0.0,0.7932632236568096,0.5376397441772578
Vila do Conde,restaurant,Restaurante Cais Da Vila,4.6,"R. do Cais das Lavandeiras N*42, 4480-789 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,538b78db,Serviços,,41.3510132,-8.7417601,"R. do Cais das Lavandeiras N*42, 4480-789 Vila do Conde, Portugal",,4.448690476190476,Restaurante Cais Da Vila,0.5081547619047619,0.819656008874964,0.0,0.7715470116618075,0.5304010068455904
Vila do Conde,restaurant,Os Eusébios,4.5,"Av. Dr. Carlos Pinto Ferreira 208, 4480-665 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,55a1fd9b,Serviços,,41.3651754,-8.7596409,"Av. Dr. Carlos Pinto Ferreira 208, 4480-665 Vila do Conde, Portugal",,4.448690476190476,Os Eusébios,0.42124999999999996,0.819656008874964,0.0,0.7050382653061225,0.5082314247270288
Vila do Conde,restaurant,Praia Mar,4.5,"Av. Infante Dom Henrique 58, 4480-000 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,559e1fcb,Serviços,,41.3692641,-8.7615072,"Av. Infante Dom Henrique 58, 4480-000 Vila do Conde, Portugal",,4.448690476190476,Praia Mar,0.48801455026455026,0.819656008874964,0.0,0.7561335843861354,0.5252631977536998
Vila do Conde,restaurant,Restaurante Repúblika,4.5,"Praça da República 83, 4480-715 Vila do Conde, Portugal","food, point_of_interest, establishment",,,0,eef75e3c,Serviços,,41.3518355,-8.7410513,"Praça da República 83, 4480-715 Vila do Conde, Portugal",,4.448690476190476,Restaurante Repúblika,0.5953571428571428,0.819656008874964,0.0,0.8382835276967929,0.5526465121905856
Vila do Conde,restaurant,Rio by Paulo André,4.9,"Praça da República 8, 4480-715 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,49665599,Serviços,,41.3518355,-8.7410513,"Praça da República 8, 4480-715 Vila do Conde, Portugal",,4.448690476190476,Rio by Paulo André,0.4714690476190476,0.819656008874964,0.0,0.7434712099125365,0.5210424062625001
Vila do Conde,restaurant,Garfo Torto,4.5,"Avenida Marquês Sá da Bandeira, 4480-916 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,584d3c61,Serviços,,41.3471963,-8.7450459,"Avenida Marquês Sá da Bandeira, 4480-916 Vila do Conde, Portugal",,4.448690476190476,Garfo Torto,0.5144166666666666,0.819656008874964,0.0,0.7763392857142857,0.5319984315297499
Vila do Conde,restaurant,Romando Sushi Caffe,4.5,"R. do Cais das Lavandeiras 15, 4480-789 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,27618723,Serviços,,41.3510132,-8.7417601,"R. do Cais das Lavandeiras 15, 4480-789 Vila do Conde, Portugal",,4.448690476190476,Romando Sushi Caffe,0.47133432539682535,0.819656008874964,0.0,0.7433681061710398,0.5210080383486679
Vila do Conde,restaurant,Concerto,4.9,"Av. Júlio Graça 570, 4480-754 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,42ca1af7,Serviços,,41.3523557,-8.7482671,"Av. Júlio Graça 570, 4480-754 Vila do Conde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Vila do Conde,restaurant,Grill Oven - Indian restaurant and steakhouse,4.9,"R. 5 de Outubro 2036, 4480-739 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,975c5817,Serviços,,41.3706435,-8.7530304,"R. 5 de Outubro 2036, 4480-739 Vila do Conde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Vila do Conde,restaurant,Relíquia,4.6,"R. de São Bento 87, 4480-781 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,dbac1130,Serviços,,41.3526429,-8.7435416,"R. de São Bento 87, 4480-781 Vila do Conde, Portugal",,4.448690476190476,Relíquia,0.35123951048951046,0.819656008874964,0.0,0.6514588090480947,0.49037160597435286
Vila do Conde,restaurant,Praça Velha,4.5,"Largo Antero de Quental 33, 4480-701 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,e12fd32c,Serviços,,41.3563521,-8.7436543,"Largo Antero de Quental 33, 4480-701 Vila do Conde, Portugal",,4.448690476190476,Praça Velha,0.2605277777777778,0.819656008874964,0.0,0.5820365646258503,0.46723085783360474
Vila do Conde,restaurant,Romando,4.6,"R. N 2 222, 4480-068 Árvore, Portugal","restaurant, food, point_of_interest, establishment",,,0,7a0f63d0,Serviços,,41.3324766,-8.7228907,"R. N 2 222, 4480-068 Árvore, Portugal",,4.448690476190476,Romando,0.4561098484848484,0.819656008874964,0.0,0.7317167207792207,0.5171242432180615
Vila do Conde,restaurant,Forcada Restaurante,4.3,"Av. Infante Dom Henrique 26, 4480-670 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,596a2eef,Serviços,,41.3692641,-8.7615072,"Av. Infante Dom Henrique 26, 4480-670 Vila do Conde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Vila do Conde,restaurant,Le Villageois Restaurante,4.4,"Praça da República 94/95, 4480-754 Vila do Conde, Portugal","restaurant, food, bar, point_of_interest, establishment",,,0,577ee112,Serviços,,41.3518355,-8.7410513,"Praça da República 94/95, 4480-754 Vila do Conde, Portugal",,4.448690476190476,Le Villageois Restaurante,0.2987824675324675,0.819656008874964,0.0,0.6113131129075007,0.4769897072608215
Vila do Conde,restaurant,O Mestre,4.3,"Praça José Régio 113, 4480-754 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,0f3ace45,Serviços,,41.3526841,-8.7418602,"Praça José Régio 113, 4480-754 Vila do Conde, Portugal",,4.448690476190476,O Mestre,0.5050257936507936,0.819656008874964,0.0,0.7691523931000971,0.5296028006583536
Vila do Conde,restaurant,Restaurante Adega do Monte,4.2,"R. das Donas 2, 4480-754 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,fe9174f5,Serviços,,41.3543182,-8.7402051,"R. das Donas 2, 4480-754 Vila do Conde, Portugal",,4.448690476190476,Restaurante Adega do Monte,0.2795529748029748,0.819656008874964,0.0,0.5965966643900317,0.4720842244216652
Vila do Conde,restaurant,Restaurante A Canoa,4.4,"Av. Infante Dom Henrique 270, 4480-670 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,0da6686d,Serviços,,41.3692641,-8.7615072,"Av. Infante Dom Henrique 270, 4480-670 Vila do Conde, Portugal",,4.448690476190476,Restaurante A Canoa,0.3849206349206349,0.819656008874964,0.0,0.6772351797862002,0.49896372955372137
Vila do Conde,restaurant,O Pisco Comes e Bebes,4.5,"R. 5 de Outubro 280, 4480-643 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,95f83377,Serviços,,41.3640804,-8.7477055,"R. 5 de Outubro 280, 4480-643 Vila do Conde, Portugal",,4.448690476190476,O Pisco Comes e Bebes,0.2310714285714286,0.819656008874964,0.0,0.5594934402332361,0.45971648303606666
Vila do Conde,restaurant,Restaurante Salitre,4.7,"Av. dos Banhos 10, 4485-691 Vila Chã, Portugal","restaurant, food, point_of_interest, establishment",,,0,b6a62f6e,Serviços,,41.290335,-8.7327187,"Av. dos Banhos 10, 4485-691 Vila Chã, Portugal",,4.448690476190476,Restaurante Salitre,0.4825952380952381,0.819656008874964,0.0,0.7519861516034985,0.5238807201594875
Vila do Conde,restaurant,Posta Do Conde (vila Do Conde),4.5,"Av. Júlio Graça 160, 4480-672 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,a7a63498,Serviços,,41.3523557,-8.7482671,"Av. Júlio Graça 160, 4480-672 Vila do Conde, Portugal",,4.448690476190476,Posta Do Conde (vila Do Conde),0.42219387755102045,0.819656008874964,0.0,0.7057606205747605,0.5084722098165748
Vila do Conde,restaurant,A Badalhoca Do Fredo,4.4,"R. de São Bento 29, 4480-759 Vila do Conde, Portugal","bar, restaurant, food, point_of_interest, establishment",,,0,1cf29fbe,Serviços,,41.3526429,-8.7435416,"R. de São Bento 29, 4480-759 Vila do Conde, Portugal",,4.448690476190476,A Badalhoca Do Fredo,0.4101582080200501,0.819656008874964,0.0,0.6965496489949363,0.5054018859566334
Vila do Conde,restaurant,Bifeiros,4.2,"R. da Igreja 12, 4480-754 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,75a8c8e0,Serviços,,41.3539508,-8.7430023,"R. da Igreja 12, 4480-754 Vila do Conde, Portugal",,4.448690476190476,Bifeiros,0.45405844155844155,0.819656008874964,0.0,0.7301467664988073,0.5166009251245904
Vila do Conde,restaurant,Portuguesia,4.4,"R. do Lidador 128, 4480-791 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,2ef55f1f,Serviços,,41.3520641,-8.7425132,"R. do Lidador 128, 4480-791 Vila do Conde, Portugal",,4.448690476190476,Portuguesia,0.6597207792207792,0.819656008874964,0.0,0.8875414126689636,0.5690658071813092
Vila do Conde,restaurant,DARZ! Hamburgueria Artesanal,4.8,"Largo de Dr. Cunha Reis 68, 4480-712 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,affb9ce3,Serviços,,41.3510039,-8.7432427,"Largo de Dr. Cunha Reis 68, 4480-712 Vila do Conde, Portugal",,4.448690476190476,DARZ! Hamburgueria Artesanal,0.34795015129797735,0.819656008874964,0.0,0.6489414423198806,0.48953248373161484
Vila do Conde,restaurant,Pólis Parque - Café Restaurante,4.6,"4480-723 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,d9e7a4b0,Serviços,,41.3702344,-8.7543097,"4480-723 Vila do Conde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Vila do Conde,restaurant,O Legado,4.4,"Av. do Brasil 662, 4480-659 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,be90ceba,Serviços,,41.3536507,-8.7541393,"Av. do Brasil 662, 4480-659 Vila do Conde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Vila do Conde,restaurant,Camada Vila do Conde,4.5,"Praça da República 39 40, 4480-715 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,4d1baae2,Serviços,,41.3518355,-8.7410513,"Praça da República 39 40, 4480-715 Vila do Conde, Portugal",,4.448690476190476,Camada Vila do Conde,0.40499999999999997,0.819656008874964,0.0,0.6926020408163265,0.5040860165637635
Vila do Conde,restaurant,São João,4.4,"Av. do Brasil 582, 4480-659 Vila do Conde, Portugal","restaurant, food, point_of_interest, establishment",,,0,397f844b,Serviços,,41.3536507,-8.7541393,"Av. do Brasil 582, 4480-659 Vila do Conde, Portugal",,4.448690476190476,São João,0.4531190476190476,0.819656008874964,0.0,0.7294278425655976,0.5163612838135205
Vila do Conde,museum,Nau Quinhentista,4.6,"4480-702 Vila do Conde, Portugal","museum, point_of_interest, establishment",,,0,55787a83,Turismo Cultural,,41.3702344,-8.7543097,"4480-702 Vila do Conde, Portugal",,4.448690476190476,Nau Quinhentista,0.32999242424242425,0.819656008874964,0.0,0.6351982838589981,0.48495143091132065
Vila do Conde,museum,Museu das Rendas de Bilros,4.6,"R. de São Bento 70, 4480-781 Vila do Conde, Portugal","tourist_attraction, museum, point_of_interest, establishment",,,0,4fe16f90,Turismo Cultural,,41.3526429,-8.7435416,"R. de São Bento 70, 4480-781 Vila do Conde, Portugal",,4.448690476190476,Museu das Rendas de Bilros,0.31799999999999995,0.819656008874964,0.0,0.6260204081632652,0.481892139012743
Vila do Conde,museum,José Régio House,4.5,"Av. Mouzinho de Albuquerque, 4480-671 Vila do Conde, Portugal","museum, point_of_interest, establishment",,,0,0be8f280,Turismo Cultural,,41.3425961,-8.734921,"Av. Mouzinho de Albuquerque, 4480-671 Vila do Conde, Portugal",,4.448690476190476,José Régio House,0.13675,0.819656008874964,0.0,0.4873086734693877,0.43565489411478386
Vila do Conde,museum,Casa do Barco - Loja de Turismo Interativa de Vila Do Conde,4.4,"R. do Cais das Lavandeiras 48, 4480-754 Vila do Conde, Portugal","museum, tourist_attraction, point_of_interest, establishment",,,0,93b63609,Turismo Cultural,,41.350903,-8.7427265,"R. do Cais das Lavandeiras 48, 4480-754 Vila do Conde, Portugal",,4.448690476190476,Casa do Barco - Loja de Turismo Interativa de Vila Do Conde,0.24666666666666667,0.819656008874964,0.0,0.5714285714285714,0.46369486010117844
Vila do Conde,hotel,Casa do Rio charm suites,4.4,"Praça da República 9, 4480-715 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,0,ec9d3c8d,Alojamento,,41.3518355,-8.7410513,"Praça da República 9, 4480-715 Vila do Conde, Portugal",,4.448690476190476,Casa do Rio charm suites,0.47569444444444436,0.819656008874964,0.0,0.746704931972789,0.5221203136159176
Vila do Conde,hotel,Autor GuestHouse,4.7,"R. do Lidador nº225, 4480-791 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,0,7bf52c94,Alojamento,,41.3511254,-8.7421697,"R. do Lidador nº225, 4480-791 Vila do Conde, Portugal",,4.448690476190476,Autor GuestHouse,0.38550937950937947,0.819656008874964,0.0,0.677685749624525,0.49911391949982964
Vila do Conde,hotel,Metro Vilar Suites - AL,4.1,"R. Manuel Francisco da Silva 1042, 4485-850 Vilar do Pinheiro, Portugal","lodging, point_of_interest, establishment",,,0,a7f97acb,Alojamento,,41.2667504,-8.6728131,"R. Manuel Francisco da Silva 1042, 4485-850 Vilar do Pinheiro, Portugal",,4.448690476190476,Metro Vilar Suites - AL,0.29429924242424244,0.819656008874964,0.0,0.607882073283859,0.4758460273862743
Vila do Conde,hotel,Rendilheira Boutique Hotel,4.4,"Praça da República n2, 4480-715 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,0,38704399,Alojamento,,41.3518355,-8.7410513,"Praça da República n2, 4480-715 Vila do Conde, Portugal",,4.448690476190476,Rendilheira Boutique Hotel,0.3418232323232323,0.819656008874964,0.0,0.6442524737167594,0.4879694941972411
Vila do Conde,hotel,Villa d'Arcos,4.5,"R. da Alegria 38, 4480-014 Arcos, Portugal","lodging, point_of_interest, establishment",,,0,df600598,Alojamento,,41.5151675,-8.4228362,"R. da Alegria 38, 4480-014 Arcos, Portugal",,4.448690476190476,Villa d'Arcos,0.3031964285714286,0.819656008874964,0.0,0.6146911443148688,0.4781157177299442
Vila do Conde,hotel,Host Wise Arvore,4.5,"Av. Cel. Aires Martins 530, 4480-000 Árvore, Portugal","lodging, point_of_interest, establishment",,,0,c8b3c0c9,Alojamento,,41.331029,-8.7370344,"Av. Cel. Aires Martins 530, 4480-000 Árvore, Portugal",,4.448690476190476,Host Wise Arvore,0.15902777777777777,0.819656008874964,0.0,0.5043579931972789,0.4413380006907476
Vila do Conde,hotel,Guest House EÇA AGORA!,5.0,"R. da Costa 75, 4480-746 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,0,6bc3d9fc,Alojamento,,41.3554629,-8.7431898,"R. da Costa 75, 4480-746 Vila do Conde, Portugal",,4.448690476190476,Guest House EÇA AGORA!,0.3690861291486291,0.819656008874964,0.0,0.6651169355729304,0.49492431481596477
Vila do Conde,hotel,Quinta São Miguel de Arcos,4.6,"R. da Igreja 209, 4480-018 Arcos, Portugal","lodging, point_of_interest, establishment",,,0,7d91d136,Alojamento,,41.7614102,-8.6553028,"R. da Igreja 209, 4480-018 Arcos, Portugal",,4.448690476190476,Quinta São Miguel de Arcos,0.5281767857142857,0.819656008874964,0.0,0.7868699890670554,0.5355086659806731
Vila do Conde,hotel,Lidador 116,4.6,"R. do Lidador 116, 4480-791 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,0,aa0f98ca,Alojamento,,41.3511254,-8.7421697,"R. do Lidador 116, 4480-791 Vila do Conde, Portugal",,4.448690476190476,Lidador 116,0.5521111111111111,0.819656008874964,0.0,0.8051870748299319,0.5416143612349653
Vila do Conde,hotel,Parque de Campismo de Vila Cha,4.2,"R. do Sol 150, 4485-722 Vila Chã, Portugal","campground, park, lodging, point_of_interest, establishment",,,0,3d4a8c5a,Alojamento,,41.2986664,-8.7319462,"R. do Sol 150, 4485-722 Vila Chã, Portugal",,4.448690476190476,Parque de Campismo de Vila Cha,0.3285970588235294,0.819656008874964,0.0,0.6341304021608642,0.48459547034527606
Vila do Conde,hotel,Casa dos Caminhos de Santiago de Compostela,4.8,"R. de Trás 480, 4485-930 Mosteiró, Portugal","lodging, point_of_interest, establishment",,,0,cc061514,Alojamento,,41.2787762,-8.6708358,"R. de Trás 480, 4485-930 Mosteiró, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
