Cidade,Categoria,Nome_Local,Autor,Texto,Data,Rating
Matosinhos,restaurante,Restaurante D' Outro Mundo,Nina,"We liked our experience when visited the place for Rally Fish.
The fish was outstanding for its price, service was good.
As often in Portugal, in new design they create some confusion with the toilet door
( I understand that’s because of lack of the space and it’s better to do this way, but from the begging it’s not obvious where the door and how to open 🙃)",6 months ago,5
Matosinhos,restaurante,Restaurante D' Outro Mundo,Tim Brown,"We were initially confused by the various menus on a Saturday lunchtime but figured out the lunch menu was on the chalkboard while the restaurant also serves breakfast, brunch, afternoon tea, and has a separate dinner menu. My grilled beef with rice and beans tasted as if everything had been freshly prepared and arrived beautifully presented too. Lunxh for two with wine, desserts and coffee came to a reasonable 45 euros..",5 months ago,5
Matosinhos,restaurante,Restaurante D' Outro Mundo,Daria Iakusheva,"Very cozy, elegant atmosphere with stylish décor, soft jazz, and warm lighting. The food is not high-end cuisine, but it’s thoughtfully presented with unique ingredients and balanced flavors. A perfect spot for a relaxed meal in a chic setting.",6 months ago,5
Matosinhos,restaurante,Restaurante D' Outro Mundo,Ricardo Alves,"Nice restaurant with very good food options. There are different menus for lunch and dinner, so be aware that not everything may be available depending on the time you go. The staff is friendly and helpful.",7 months ago,4
Matosinhos,restaurante,A Tendinha,Leopold Huber,"Best food I had in my stay in Portugal.
This is what I imagined local cuisine to taste like!
Maria is an Angel 😁🫶🏻",2 weeks ago,5
Matosinhos,restaurante,A Tendinha,Kimberly Lambert,"Such a lovely experience. The atmosphere was cozy, the food was excellent and amazingly affordable (especially from the states), and I'm hoping to adopt Maria and my grandmother. We will definitely be going back.",4 months ago,5
Matosinhos,restaurante,A Tendinha,Carol Chen,very good food，owner is very friendly，spending time to listen your need，I can have all things I required，fully recomended,a month ago,5
Matosinhos,restaurante,A Tendinha,Paul Petrut,"This seafood restaurant is an absolute gem! The portions of seafood they serve are incredibly generous, leaving you feeling satisfied and impressed. The food itself is superb, clearly prepared by a talented chef. The interior is charmingly original and cozy, adding to the overall dining experience. But what truly sets this place apart is Maria, the waiter—she's like a diligent ant, tirelessly serving and ensuring your satisfaction. She deserves 50 stars and the Restaurant 10 stars. The prices are reasonable, too. Just a tip: avoid reserving through Mygon because your reservation won't reache them. Overall, I can't recommend this place enough—it's a must-visit for anyone who appreciates authentic seafood cuisine and exceptional service.",11 months ago,5
Matosinhos,restaurante,A Tendinha,Jakub H,"If you don't mind getting ""kindly"" scammed by lovely Maria then it's okay. You'll pay at least 40 euro for 2 people to eat some mediocre tapas...getting your bill is a moment of truth. Not the best memory of our trip. Had better and cheaper meals in Lisbon.",6 months ago,2
Matosinhos,restaurante,O Manel,Ricardo João,"I had an incredible experience at O Manel seafood restaurant in Matosinhos. The fish was incredibly fresh - we had the Robalo which was caught that morning, and it was cooked to perfection.

The clams were also delicious, and the presentation of the food was truly impressive - especially the way they served the fish on a bed of rocky salt. The father and son team who run the place were so welcoming and friendly, creating a warm and inviting atmosphere that was perfect for a long lunch with friends or family. If you're looking for a seafood restaurant that serves up amazing dishes with great service and a family-friendly vibe, then O Manel is the perfect spot. However the setup is not super refined - but this wasn't a problem for us.

Highly recommend it!",a year ago,5
Matosinhos,restaurante,O Manel,Rick Benken,Best seafood in Portugal! Doesn't look like much from the outside but was incredible inside!,5 months ago,5
Matosinhos,restaurante,O Manel,Inova Jorgepinto,"A nice typical restaurant. The food was nice, although they did not have any of our first choices and some plates do take time. So if yoy like slow approaches you will like this. The staff was nice, able to explain well the dishes. A place to go for sea food and fish plates in matosinhos. Prices are reasonable, aligned with what you expect to pay.",3 years ago,3
Matosinhos,restaurante,O Manel,steve lucas,"Excellent food at a great price, not a tourist place at all, full of locals.  Half the price of the 'tourist' restaurants and more than twice the quality.  Every dish we had was first class from the soup to the local pudding, no frills just honest to goodness quality.  We looked across at the table opposite and copied their choice of wine seven euro fifty and delicious.  Bypass the silly barbecues on the street and give O Manel a try, you will not be disappointed.",8 years ago,5
Matosinhos,restaurante,O Manel,Yana POPKOSTOVA,Great service (very slow though); amazing food; local atmosphere - overall amazing quality for money. Their grilled cod was just a pure bliss. The cookie cake as well! We are staying in Porto for another couple of days and already planning a return!,8 years ago,5
Matosinhos,restaurante,Tasquinha Porto de Leixões,Anson Wong,"Great little seafood restaurant that serves only a select few dishes.  Can't help but to have high expectations when a restaurant specializes in a few things, but my expectations were definitely met.

Small place with limited indoor seating, but they were able to accommodate our party of 7.  There is additional seating outside, but we preferred to be inside since we went with kids.

We ordered clams, squid, golden fish and the seafood rice stew.  Everything was fresh and amazing, including the apps that they brought out, which were some small shrimps, chorizo, some sort of shellfish and bread.  The highlight was the fish though, it was well seasoned and well cooked.

The staff and owner were very friendly. They even offered a shot of some grape + honey liquor on our way out.  Do note that the place is cash only, but it is understandable for such a small shop.",a month ago,5
Matosinhos,restaurante,Tasquinha Porto de Leixões,Kenny Mok,"What an amazing experience of eating like a local. Very friendly staffs provided great service. We ordered clam, grilled Sea bass and grilled chicken. All dishes were cooked perfectly and tasty. Highly recommend.",a month ago,5
Matosinhos,restaurante,Tasquinha Porto de Leixões,Rebecca Verdonkschot,"Absolutely amazing,  the best seafood we have ever eaten 😋.  Straight from the sea to our plates.
Fantastic service 👏 👌 👍
We found this place by chance..wow, wow so happy we did.
Small restaurant,  filled with locals,  who were excited to pass on thier menu suggestions 😋 x",a month ago,5
Matosinhos,restaurante,Tasquinha Porto de Leixões,Anastasiia Omelian,"Like that place so much!
Grilled squid and sardines are extremely delicious!
Cod fish 50/50, not sure that I will try it again.",a month ago,5
Matosinhos,restaurante,Tasquinha Porto de Leixões,Paul Gwilym,"Review scoring:  3 as expected based on price, quality and reputation, ie as expected. 4 better than expected and 2 lower quality than expected. 5 absolutely outstanding in all respects against expectations; food quality and presentation, staff, decor and atmosphere.

AMAZing little find in the backstreets of Portos seaside suburb….. super fresh, super authentic fish restaurant with Really limited menu based on what came off the boat this morning. Cooked in an open grill by “dad” in thongs and shorts straight out of a polystyrene cooler…. I love this place.

I found d it based on reviews of 4.9 which is high based in my scoring schedule BUT well worth a visit!!!!",6 months ago,4
